Codigo_temporada,Codigo_competicion,Codigo_fase,Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha,Hora,Programado,Estado,Nombre_temporada,Nombre_competicion,Nombre_fase,Nombre_grupo,Nombre_deporte,Nombre_categoria,Nombre_jornada,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Observaciones,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO,Color_Camiseta_1,Color_Camiseta_2
2025,8947,9890,27927,17,5,179189,178152,0,0,85,2026-03-14,14:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,17,señores lobo,whitelions fc,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,amarillo,negra
2025,8947,9890,27927,17,4,178020,178579,0,0,85,2026-03-14,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,17,inter de madrid fs,borra- chuzos,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,azul oscura,franjas blanco y negro
2025,8947,9890,27927,17,3,178138,179017,0,0,85,2026-03-14,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,17,panceta f.c.,u.d. sparta de madrid,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,naranja,blanca
2025,8947,9890,27927,17,2,178603,179109,0,0,85,2026-03-14,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,17,racing belladona,sxv7nffox,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,verde,blanca
2025,8947,9890,27927,17,1,178999,178358,0,0,85,2026-03-14,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,17,distrito 19,cd almirantes,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,rosa,naranja
2025,8947,9890,27927,16,5,179109,178138,0,0,85,2026-03-07,14:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,16,sxv7nffox,panceta f.c.,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,blanca,naranja
2025,8947,9890,27927,16,4,178152,178347,0,0,85,2026-03-07,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,16,whitelions fc,chichos,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,negra,azul oscuro
2025,8947,9890,27927,16,3,178579,178999,0,0,85,2026-03-07,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,16,borra- chuzos,distrito 19,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,franjas blanco y negro,rosa
2025,8947,9890,27927,16,2,178358,177863,0,0,85,2026-03-07,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,16,cd almirantes,costa rica z,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,naranja,blanco
2025,8947,9890,27927,16,1,179017,178020,0,0,85,2026-03-07,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,16,u.d. sparta de madrid,inter de madrid fs,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,blanca,azul oscura
2025,8947,9890,27927,15,5,177863,178579,0,0,85,2026-02-28,14:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,15,costa rica z,borra- chuzos,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,blanco,franjas blanco y negro
2025,8947,9890,27927,15,4,178999,179017,0,0,85,2026-02-28,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,15,distrito 19,u.d. sparta de madrid,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,rosa,blanca
2025,8947,9890,27927,15,3,178603,178152,0,0,85,2026-02-28,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,15,racing belladona,whitelions fc,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,verde,negra
2025,8947,9890,27927,15,2,178138,179189,0,0,85,2026-02-28,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,15,panceta f.c.,señores lobo,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,naranja,amarillo
2025,8947,9890,27927,15,1,178020,179109,0,0,85,2026-02-28,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,15,inter de madrid fs,sxv7nffox,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,azul oscura,blanca
2025,8947,9890,27927,14,5,179189,178020,0,0,85,2026-02-21,14:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,14,señores lobo,inter de madrid fs,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,amarillo,azul oscura
2025,8947,9890,27927,14,4,179109,178999,0,0,85,2026-02-21,13:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,14,sxv7nffox,distrito 19,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,blanca,rosa
2025,8947,9890,27927,14,3,179017,177863,0,0,85,2026-02-21,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,14,u.d. sparta de madrid,costa rica z,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,blanca,blanco
2025,8947,9890,27927,14,2,178152,178358,0,0,85,2026-02-21,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,14,whitelions fc,cd almirantes,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,negra,naranja
2025,8947,9890,27927,14,1,178579,178347,0,0,85,2026-02-21,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,14,borra- chuzos,chichos,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,franjas blanco y negro,azul oscuro
2025,8947,9890,27927,13,5,178347,179017,0,0,85,2026-02-07,14:00,1,s,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm lat sab mañ fs sen mas,futbol sala,senior masculino,13,chichos,u.d. sparta de madrid,polideportiva 9 aluche,m,latina,,liga,-3.772203,40.383207,azul oscuro,blanca
2025,8938,9854,27260,6,3,182362,181627,0,0,95,2026-02-14,16:30,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm arg fs ale mxt grupo 2,futbol sala,alevin mixto,6,la salle la paloma b,nª sra. delicias,pabellón la fundi,x,arganzuela,,liga,-3.691159,40.394479,azul,azul
2025,8938,9854,27257,6,4,181654,181918,0,0,95,2026-02-14,15:30,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm arg fs ale mxt grupo 1,futbol sala,alevin mixto,6,afa joaquin costa b,san saturio a,pabellón la fundi,x,arganzuela,,liga,-3.691159,40.394479,roja,rojo
2025,8938,9854,27256,6,5,181942,182199,0,0,95,2026-02-14,13:30,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm arg fs ben mxt grupo 1,futbol sala,benjamin mixto,6,afa joaquin costa a,"escuela municipal ""la fundi""",pabellón la fundi,x,arganzuela,,liga,-3.691159,40.394479,roja,azul celeste
2025,8957,9930,28578,9,5,182120,183957,0,0,95,2026-02-14,12:30,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm vil sab mañ fs inf mas,futbol sala,infantil masculino,9,"escuela municipal ""la fundi""",orcasur futsal,pabellón la fundi,m,villaverde,,liga,-3.691159,40.394479,azul celeste,rojo
2025,8938,9856,27280,1,1,0,0,0,0,95,2026-04-12,13:30,1,r,2025/2026,46 juegos deportivos municipales,fase distrito 46 jdm,jdm arg futbol sala alevin mix fase distrito,futbol sala,alevin mixto,1,auxiliar1,auxiliar2,pabellón la fundi,x,arganzuela,,copa,-3.691159,40.394479,---,---
2025,8945,9882,27736,11,3,179624,179923,3,5,103,2026-01-24,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,11,c.d.el pardo sala,rayo kabano,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,verde,naranja
2025,8945,9882,27736,11,2,180359,179252,4,4,103,2026-01-24,16:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,11,club deportivo villaamil,la bomba,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,negra
2025,8945,9882,27736,11,1,180071,179275,0,3,103,2026-01-24,15:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,11,algebros,la fábrica,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,blanca
2025,8945,9882,27736,1,3,179874,180071,11,0,103,2025-10-18,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,1,los hombres de santi,algebros,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,amarilla,azul
2025,8945,9882,27736,1,2,179275,179885,3,8,103,2025-10-18,16:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,1,la fábrica,celta de virgos,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,blanca,azul celeste
2025,8945,9882,27715,12,5,179661,179484,0,0,103,2026-02-14,10:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom mañ fs sen mas montecarmelo,futbol sala,senior masculino,12,parálisis,raíces cfs,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,rojo,naranja y blanco
2025,8945,9882,27715,12,4,180237,180222,0,0,103,2026-02-14,11:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom mañ fs sen mas montecarmelo,futbol sala,senior masculino,12,9lk fc,world pajas,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,rojo,blanco
2025,8945,9882,27715,12,3,180414,179968,0,0,103,2026-02-14,13:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom mañ fs sen mas montecarmelo,futbol sala,senior masculino,12,damaso fs,c.f. madrid rio norte,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,negro,azul
2025,8945,9882,27715,12,2,180070,179911,0,0,103,2026-02-14,12:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue dom mañ fs sen mas montecarmelo,futbol sala,senior masculino,12,the new tkc,fc villanos,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,amarilla,morado
2025,8945,9882,27736,4,2,178562,180359,6,0,103,2025-11-15,16:00,1,n,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,4,latam fc,club deportivo villaamil,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,azul
2025,8945,9882,27736,4,1,179885,179252,0,6,103,2025-12-06,15:00,1,n,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,4,celta de virgos,la bomba,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul celeste,negra
2025,8945,9882,27736,3,6,180359,179624,2,7,103,2025-11-01,16:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,3,club deportivo villaamil,c.d.el pardo sala,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,verde
2025,8945,9882,27736,3,5,179871,178562,5,0,103,2025-11-01,19:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,3,v de ventilla,latam fc,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul con detalles dorados,azul
2025,8945,9882,27736,3,4,179252,180071,8,1,103,2025-11-01,18:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,3,la bomba,algebros,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,negra,azul
2025,8945,9882,27736,3,3,179275,179865,0,7,103,2025-11-01,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,3,la fábrica,cd blue label,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,blanca,azul oscuro
2025,8945,9882,27736,3,1,179923,179885,8,7,103,2025-11-01,15:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,3,rayo kabano,celta de virgos,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,naranja,azul celeste
2025,8945,9882,27736,2,5,179885,179874,3,5,103,2025-10-25,19:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,2,celta de virgos,los hombres de santi,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul celeste,amarilla
2025,8945,9882,27736,2,4,180071,179923,1,9,103,2025-10-25,18:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,2,algebros,rayo kabano,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,naranja
2025,8945,9882,27736,2,3,178562,179252,2,2,103,2025-10-25,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,2,latam fc,la bomba,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,negra
2025,8945,9882,27736,2,2,179865,180359,5,3,103,2025-10-25,16:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,2,cd blue label,club deportivo villaamil,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul oscuro,azul
2025,8945,9882,27736,2,1,179624,179871,1,5,103,2025-10-25,15:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,2,c.d.el pardo sala,v de ventilla,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,verde,azul con detalles dorados
2025,8945,9882,27736,1,6,179871,180359,5,2,103,2025-10-18,20:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,1,v de ventilla,club deportivo villaamil,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul con detalles dorados,azul
2025,8945,9882,27736,1,5,179252,179624,3,1,103,2025-10-18,19:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,1,la bomba,c.d.el pardo sala,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,negra,verde
2025,8945,9882,27736,1,4,179923,178562,2,6,103,2025-10-18,18:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,1,rayo kabano,latam fc,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,naranja,azul
2025,8945,9882,27736,10,6,179252,179871,0,0,103,2026-02-14,16:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,10,la bomba,v de ventilla,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,negra,azul con detalles dorados
2025,8945,9882,27736,10,5,179923,180359,0,0,103,2026-02-14,17:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,10,rayo kabano,club deportivo villaamil,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,naranja,azul
2025,8945,9882,27736,10,4,179865,179885,6,0,103,2026-01-17,18:00,1,n,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,10,cd blue label,celta de virgos,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul oscuro,azul celeste
2025,8945,9882,27736,10,3,179275,178562,0,6,103,2026-01-17,17:00,1,n,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,10,la fábrica,latam fc,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,blanca,azul
2025,8945,9882,27736,10,1,179874,179624,0,0,103,2026-02-14,15:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,10,los hombres de santi,c.d.el pardo sala,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,amarilla,verde
2025,8945,9882,27736,9,6,180071,179885,2,5,103,2026-01-10,19:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,9,algebros,celta de virgos,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,azul celeste
2025,8945,9882,27736,9,4,179624,179275,3,3,103,2026-01-10,18:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,9,c.d.el pardo sala,la fábrica,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,verde,blanca
2025,8945,9882,27736,9,3,179252,179865,3,1,103,2026-01-10,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,9,la bomba,cd blue label,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,negra,azul oscuro
2025,8945,9882,27736,9,2,179871,179923,3,2,103,2026-01-10,16:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,9,v de ventilla,rayo kabano,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul con detalles dorados,naranja
2025,8945,9882,27736,9,1,180359,179874,1,5,103,2026-01-10,15:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,9,club deportivo villaamil,los hombres de santi,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,azul,amarilla
2025,8945,9882,27736,8,6,179923,179252,5,2,103,2025-12-20,17:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm fue sab tar fs sen mas vicente del bosque,futbol sala,senior masculino,8,rayo kabano,la bomba,p.polideportiva exterior 1 vicente del bosque,m,fuencarral - el pardo,,liga,-3.693519,40.478818,naranja,negra
