Codigo_competicion;Codigo_fase;Codigo_grupo;Jornada;Partido;Codigo_equipo1;Codigo_equipo2;Resultado1;Resultado2;Codigo_campo;Fecha;Hora;Programado;Estado;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_jornada;Equipo_local;Equipo_visitante;Campo;Sexo_grupo;Distrito;SISTEMA_COMPETICION;COORD_X_CAMPO;COORD_Y_CAMPO
8952;9910;28350;2;2;182722;180664;15;43;100799;2025-11-22;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN SAB MAÑ MBC ALE MIX;MINIBALONCESTO;ALEVIN MIXTO;2;RUNNYMEDE;HASTINGS SCHOOL;PISTA EXTERIORTECHADA 1 BALONCESTO MORATALAZ;X;San Blas-Canillejas;LIGA;-3.631419;40.398358
8952;9910;28350;3;3;181937;182722;60;32;100799;2025-11-29;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN SAB MAÑ MBC ALE MIX;MINIBALONCESTO;ALEVIN MIXTO;3;SAN BLAS BASKET;RUNNYMEDE;PISTA EXTERIORTECHADA 1 BALONCESTO MORATALAZ;X;San Blas-Canillejas;LIGA;-3.631419;40.398358
8952;9910;28350;4;3;183069;183044;51;21;100799;2025-12-13;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN SAB MAÑ MBC ALE MIX;MINIBALONCESTO;ALEVIN MIXTO;4;SANTA MARÍA DEL CARMEN;RICHMOND;PISTA EXTERIORTECHADA 1 BALONCESTO MORATALAZ;X;San Blas-Canillejas;LIGA;-3.631419;40.398358
8952;9910;28350;5;3;180664;183069;17;22;100799;2026-01-10;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN SAB MAÑ MBC ALE MIX;MINIBALONCESTO;ALEVIN MIXTO;5;HASTINGS SCHOOL;SANTA MARÍA DEL CARMEN;PISTA EXTERIORTECHADA 1 BALONCESTO MORATALAZ;X;San Blas-Canillejas;LIGA;-3.631419;40.398358
8952;9910;28350;6;3;181937;180664;32;29;100799;2026-01-17;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAN SAB MAÑ MBC ALE MIX;MINIBALONCESTO;ALEVIN MIXTO;6;SAN BLAS BASKET;HASTINGS SCHOOL;PISTA EXTERIORTECHADA 1 BALONCESTO MORATALAZ;X;San Blas-Canillejas;LIGA;-3.631419;40.398358
8948;9894;28054;3;6;181448;183872;1;2;737;2025-11-29;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;3;EDUCA&PLAY;IES LOPE DE VEGA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;1;182500;182514;0;2;737;2025-12-13;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;VOLEIBOL HISPANO USERA;COLEGIO ESTUDIANTES LAS TABLAS A;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;2;183744;181448;0;2;737;2025-12-13;10:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;PLAZA CASTILLA PF AZUL;EDUCA&PLAY;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;3;183743;181593;2;1;737;2025-12-13;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;PLAZA CASTILLA PF BLANCO;E.D.M FRANCISCO FERNÁNDEZ OCHOA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;4;183672;183872;2;0;737;2025-12-13;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;VOLEY PERALES INFANTIL MASCULINO ;IES LOPE DE VEGA ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;5;182003;181465;0;2;737;2025-12-13;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;C.D. LORETO MADRID;CLUB DEPORTIVO VILLAAMIL;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;4;6;181749;183856;2;0;737;2025-12-13;14:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;4;C.V. GETAFE ;CLUB DEPORTIVO VILLA DE ARANJUEZ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;1;181448;183743;2;0;737;2026-01-10;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;EDUCA&PLAY;PLAZA CASTILLA PF BLANCO;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;2;181465;181749;1;2;737;2026-01-10;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;CLUB DEPORTIVO VILLAAMIL;C.V. GETAFE ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;3;182514;182003;2;1;737;2026-01-10;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;COLEGIO ESTUDIANTES LAS TABLAS A;C.D. LORETO MADRID;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;4;181593;182500;2;1;737;2026-01-10;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;E.D.M FRANCISCO FERNÁNDEZ OCHOA;VOLEIBOL HISPANO USERA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;5;183856;183672;0;2;737;2026-01-10;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;CLUB DEPORTIVO VILLA DE ARANJUEZ;VOLEY PERALES INFANTIL MASCULINO ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;5;6;183872;183744;2;0;737;2026-01-10;14:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;5;IES LOPE DE VEGA ;PLAZA CASTILLA PF AZUL;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;6;1;183856;181465;1;2;737;2026-01-17;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;6;CLUB DEPORTIVO VILLA DE ARANJUEZ;CLUB DEPORTIVO VILLAAMIL;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;6;2;183743;183872;0;2;737;2026-01-17;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;6;PLAZA CASTILLA PF BLANCO;IES LOPE DE VEGA ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;6;3;182500;181448;0;2;737;2026-01-17;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;6;VOLEIBOL HISPANO USERA;EDUCA&PLAY;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;6;5;181749;182514;0;2;737;2026-01-17;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;6;C.V. GETAFE ;COLEGIO ESTUDIANTES LAS TABLAS A;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;6;6;183672;183744;2;0;737;2026-01-17;12:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;6;VOLEY PERALES INFANTIL MASCULINO;PLAZA CASTILLA PF AZUL;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;7;1;181465;183672;0;2;737;2026-01-24;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;7;CLUB DEPORTIVO VILLAAMIL;VOLEY PERALES INFANTIL MASCULINO;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;7;2;182514;183856;1;2;737;2026-01-24;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;7;COLEGIO ESTUDIANTES LAS TABLAS A;CLUB DEPORTIVO VILLA DE ARANJUEZ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;7;3;181593;181749;0;2;737;2026-01-24;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;7;E.D.M FRANCISCO FERNÁNDEZ OCHOA;C.V. GETAFE ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;7;4;181448;182003;2;0;737;2026-01-24;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;7;EDUCA&PLAY;C.D. LORETO MADRID;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;7;5;183872;182500;2;1;737;2026-01-24;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;7;IES LOPE DE VEGA ;VOLEIBOL HISPANO USERA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;8;2;183672;183743;2;0;737;2026-01-31;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;8;VOLEY PERALES INFANTIL MASCULINO ;PLAZA CASTILLA PF BLANCO;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;8;3;182003;183872;1;2;737;2026-01-31;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;8;C.D. LORETO MADRID;IES LOPE DE VEGA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;8;4;181749;181448;0;2;737;2026-01-31;12:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;8;C.V. GETAFE ;EDUCA&PLAY;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;8;5;183856;181593;1;2;737;2026-01-31;13:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;8;CLUB DEPORTIVO VILLA DE ARANJUEZ;E.D.M FRANCISCO FERNÁNDEZ OCHOA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28054;8;6;181465;182514;1;2;737;2026-01-31;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑTAR VB INF MAS ABIERTO/MX;VOLEIBOL;INFANTIL MIXTO;8;CLUB DEPORTIVO VILLAAMIL;COLEGIO ESTUDIANTES LAS TABLAS A;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;1;4;182069;181190;1;2;737;2025-11-15;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;1;CLUB VOLEIBOL VALDEMORO OMEGA;MARIA AUXILIADORA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;1;5;183858;181783;2;0;737;2025-11-15;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;1;COLEGIO MIRASIERRA;MADRID SUR LATINA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;2;5;181614;181698;2;1;737;2025-11-22;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;2;C.V. GETAFE ;CLUB AGUIRRE MASC;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;4;1;181614;182069;0;2;737;2025-12-13;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;4;C.V. GETAFE ;CLUB VOLEIBOL VALDEMORO OMEGA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;5;3;183858;181614;1;2;737;2026-01-10;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;5;COLEGIO MIRASIERRA;C.V. GETAFE ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;5;4;181783;181045;0;2;737;2026-01-10;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;5;MADRID SUR LATINA;VOLEIBOL HISPANO USERA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;5;5;183806;182022;0;2;737;2026-01-10;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;5;CLUB DEPORTIVO VILLA DE ARANJUEZ;YERMO -CD MONCLOA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;6;1;182022;183745;2;1;737;2026-01-17;14:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;6;YERMO -CD MONCLOA;PLAZA CASTILLA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;7;3;181783;181698;0;2;737;2026-01-24;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;7;MADRID SUR LATINA;CLUB AGUIRRE MASC;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;7;4;181190;181614;2;0;737;2026-01-24;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;7;MARIA AUXILIADORA;C.V. GETAFE ;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;7;5;183745;181045;0;2;737;2026-01-24;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;7;PLAZA CASTILLA;VOLEIBOL HISPANO USERA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8948;9894;28055;8;1;181698;181190;0;2;737;2026-01-31;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MANTAR VB CAD MAS ABIERTO/MX;VOLEIBOL;CADETE MIXTO;8;CLUB AGUIRRE MASC;MARIA AUXILIADORA;PISTA 3 VOLEIBOL ALUCHE;X;Moncloa-Aravaca;LIGA;-3.772203;40.383207
8951;9906;28289;1;5;178322;178563;3;0;737;2025-10-19;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   1ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;1;CV LEGANÉS A;STARS SPORT A;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28289;4;5;177585;178322;1;2;737;2025-11-16;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   1ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;4;VP MADRID AMARILLO;CV LEGANÉS A;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28289;7;5;179942;177585;0;3;737;2025-12-14;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   1ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;7;GMS RHO-XI;VP MADRID AMARILLO;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28289;10;5;180152;179942;0;3;737;2026-01-18;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   1ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;10;CLUB VOLEIBOL ARANJUEZ;GMS RHO-XI;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28290;3;5;180057;180224;0;3;737;2025-11-02;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;3;CLUB VOLEIBOL FUENTE EL SAZ;MANZANARES VOLEY;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28290;6;5;180082;180057;1;2;737;2025-11-30;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;6;ARGANBLOCK;CLUB VOLEIBOL FUENTE EL SAZ;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28290;12;5;178133;177892;3;0;737;2026-02-01;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN;VOLEIBOL;SENIOR MIXTO;12;VP MADRID BLANCO;TERAVOLTIOS;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28291;2;5;178113;177871;0;3;737;2025-10-26;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN - B;VOLEIBOL;SENIOR MIXTO;2;METAVOLTIOS;CLUB VOLEIBOL VALDEMORO OMEGA;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28291;5;5;179138;178519;2;1;737;2025-11-23;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN - B;VOLEIBOL;SENIOR MIXTO;5;CDE AMET;VOLEIBOL UDIT;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28291;8;5;178333;179938;0;3;737;2025-12-21;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN - B;VOLEIBOL;SENIOR MIXTO;8;BLOQUEO MENTAL;GMS CHI;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8951;9906;28291;11;5;179937;178333;2;1;737;2026-01-25;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM SAL SABDOM VB SEN MAS   2ª  DIVISIÓN - B;VOLEIBOL;SENIOR MIXTO;11;GMS ZETA;BLOQUEO MENTAL;PISTA 3 VOLEIBOL ALUCHE;X;Salamanca;LIGA;-3.772203;40.383207
8947;9890;27933;12;1;177700;179398;3;0;737;2026-02-01;15:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR FEMENINO;12;SEVEN FIGHTERS;SALESIANOS SAN MIGUEL PASEO;PISTA 3 VOLEIBOL ALUCHE;F;Latina;LIGA;-3.772203;40.383207
8947;9890;27933;12;2;180092;178496;1;2;737;2026-02-01;16:30;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR FEMENINO;12;VOLEYMANIAKAS;CLUB VOLEIBOL VALDEMORO JUNIOR;PISTA 3 VOLEIBOL ALUCHE;F;Latina;LIGA;-3.772203;40.383207
8947;9890;27933;12;3;177780;179334;3;0;737;2026-02-01;17:45;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR FEMENINO;12;VOLEIBOL HISPANO USERA;IRLANDESAS MADRID ;PISTA 3 VOLEIBOL ALUCHE;F;Latina;LIGA;-3.772203;40.383207
8947;9890;27933;12;4;179891;179908;3;0;737;2026-02-01;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR FEMENINO;12;VGR;MADRID SUR LATINA;PISTA 3 VOLEIBOL ALUCHE;F;Latina;LIGA;-3.772203;40.383207
8947;9890;27933;12;5;179836;177772;3;0;737;2026-02-01;20:15;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR FEMENINO;12;Stade Sottevillais Cheminot Club;PUNTO PELOTA;PISTA 3 VOLEIBOL ALUCHE;F;Latina;LIGA;-3.772203;40.383207
