Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha_Hora,Programado,Estado,Nombre_temporada,Nombre_fase,Nombre_grupo,Nombre_deporte,Deporte_ID,Nombre_categoria,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Distrito_ID,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO
3,14,3,98251,98544,6,1,511,2015-03-14T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-1,futsal,Q171401,ALEVIN,S. FRCO.DE ASIS,"SANTAMARCA ""B""",IB PADRE CLARET:EXT:FS:1/VERDE,X,Chamartín,Q1766348,LIGA,44378822,447808221
3,14,4,97624,97672,10,1,1784,2015-03-14T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-1,futsal,Q171401,ALEVIN,SPINOLA A,R. MAEZTU- A,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,1,1,97818,97490,1,7,589,2014-11-15T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,PARAISO - B,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,1,2,97625,97918,2,2,1784,2014-11-15T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,ALTAIR,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,1,3,98543,97673,8,1,582,2014-11-15T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",R.MAEZTU -B,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,1,4,97762,98762,12,0,1683,2014-11-15T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,GUAJES NATIVIDAD,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,2,1,98762,98543,0,16,505,2014-11-22T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,"SANTAMARCA ""A""",IB ROSA JARDON:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44340522,447984547
4,2,2,97918,97762,0,3,568,2014-11-22T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,SANTA MARIA,IB PADRE CLARET:EXT:FS:2/AZUL,X,Chamartín,Q1766348,LIGA,44378822,447808221
4,2,3,97673,97818,5,3,568,2014-11-22T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,SAN RAMON,IB PADRE CLARET:EXT:FS:2/AZUL,X,Chamartín,Q1766348,LIGA,44378822,447808221
4,2,4,97490,97625,9,0,675,2014-11-22T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,SPINOLA - B,Cз PARAISO SSCC:EXT:FS:2,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,3,1,97762,97625,12,1,1683,2014-11-29T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,SPINOLA - B,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,3,2,97673,98762,5,1,2154,2014-12-02T17:30:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,GUAJES NATIVIDAD,Cз CALDEIRO:EXT:FS,X,Chamartín,Q1766348,LIGA,44356473,447617755
4,3,3,97918,97490,2,13,674,2014-12-03T18:15:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,PARAISO - B,Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,3,4,97818,98543,2,5,589,2014-11-29T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,"SANTAMARCA ""A""",Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,4,1,97625,97673,5,2,1784,2014-12-13T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,R.MAEZTU -B,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,4,2,98762,97818,0,6,2154,2014-12-17T18:30:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,SAN RAMON,Cз CALDEIRO:EXT:FS,X,Chamartín,Q1766348,LIGA,44356473,447617755
4,4,3,97490,97762,6,2,674,2014-12-13T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,SANTA MARIA,Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,4,4,98543,97918,8,1,582,2014-12-13T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",ALTAIR,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,5,1,98762,97490,1,8,110,2015-01-31T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,PARAISO - B,IB BOSTON:PB:CENTRAL,X,Chamartín,Q1766348,LIGA,44364615,447677642
4,5,2,97818,97762,2,5,589,2015-01-31T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,SANTA MARIA,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,5,3,98543,97625,6,0,582,2015-01-31T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",SPINOLA - B,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,5,4,97673,97918,1,10,505,2015-01-31T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,ALTAIR,IB ROSA JARDON:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44340522,447984547
4,6,1,97918,97818,3,4,511,2015-01-10T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,SAN RAMON,IB PADRE CLARET:EXT:FS:1/VERDE,X,Chamartín,Q1766348,LIGA,44378822,447808221
4,6,2,97490,98543,8,1,674,2015-01-10T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,"SANTAMARCA ""A""",Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,6,3,97625,98762,3,3,1784,2015-01-10T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,GUAJES NATIVIDAD,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,6,4,97762,97673,10,0,1683,2015-01-10T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,R.MAEZTU -B,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,7,1,98543,97762,3,5,582,2015-01-17T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",SANTA MARIA,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,7,2,97673,97490,1,11,508,2015-01-17T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,PARAISO - B,IB IBM:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44371444,447743532
4,7,3,98762,97918,0,3,107,2015-01-17T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,ALTAIR,IB EVA DUARTE:EXT:FS:2,X,Chamartín,Q1766348,LIGA,44346123,447592704
4,7,4,97818,97625,3,2,589,2015-01-17T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,SPINOLA - B,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,8,1,97490,97818,5,0,674,2015-01-24T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,SAN RAMON,Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,8,2,97918,97625,3,1,502,2015-02-01T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,SPINOLA - B,CDM PRADILLO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44315842,447803025
4,8,3,97673,98543,3,8,582,2015-01-24T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,"SANTAMARCA ""A""",Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,8,4,98762,97762,1,9,110,2015-01-24T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,SANTA MARIA,IB BOSTON:PB:CENTRAL,X,Chamartín,Q1766348,LIGA,44364615,447677642
4,9,1,98543,98762,7,1,582,2015-02-07T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",GUAJES NATIVIDAD,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,9,2,97762,97918,7,1,1683,2015-02-07T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,ALTAIR,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,9,3,97818,97673,8,2,589,2015-02-07T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,R.MAEZTU -B,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,9,4,97625,97490,1,14,1784,2015-02-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,PARAISO - B,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,10,1,97625,97762,0,5,498,2015-02-22T12:30:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,SANTA MARIA,CDM CHAMARTIN:PAB:FS:1,X,Chamartín,Q1766348,LIGA,44277972,447936760
4,10,2,98762,97673,2,2,108,2015-02-14T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,R.MAEZTU -B,IB BREOGAN:EXT:FS,X,Chamartín,Q1766348,LIGA,44404600,447721894
4,10,3,97490,97918,6,0,674,2015-02-14T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,ALTAIR,Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,10,4,98543,97818,5,1,582,2015-02-14T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",SAN RAMON,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,11,1,97673,97625,0,8,506,2015-02-21T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,SPINOLA - B,IB MARCENADO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44302100,447803000
4,11,2,97818,98762,5,0,589,2015-02-21T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,GUAJES NATIVIDAD,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44254268,447814433
4,11,3,97762,97490,2,3,1683,2015-02-21T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,PARAISO - B,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,11,4,97918,98543,1,7,506,2015-02-21T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,"SANTAMARCA ""A""",IB MARCENADO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44302100,447803000
4,12,1,97490,98762,11,1,674,2015-02-28T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,GUAJES NATIVIDAD,Cз PARAISO SSCC:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,12,2,97762,97818,3,0,1683,2015-02-28T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,SAN RAMON,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,12,3,97625,98543,0,4,1784,2015-02-28T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,"SANTAMARCA ""A""",Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
4,12,4,97918,97673,11,3,506,2015-02-28T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,R.MAEZTU -B,IB MARCENADO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44302100,447803000
4,13,1,97818,97918,3,5,502,2015-03-07T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SAN RAMON,ALTAIR,CDM PRADILLO:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44315842,447803025
4,13,2,98543,97490,3,1,582,2015-03-07T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,"SANTAMARCA ""A""",PARAISO - B,Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,13,3,98762,97625,6,2,2154,2015-03-04T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,GUAJES NATIVIDAD,SPINOLA - B,Cз CALDEIRO:EXT:FS,X,Chamartín,Q1766348,LIGA,44356473,447617755
4,13,4,97673,97762,0,6,1683,2015-03-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,R.MAEZTU -B,SANTA MARIA,Cз SANTA MARIA:EXT:FS,X,Chamartín,Q1766348,LIGA,4411700,447832600
4,14,1,97762,98543,2,2,582,2015-03-17T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SANTA MARIA,"SANTAMARCA ""A""",Cз FUND.SANTAMARCA:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44295455,447808211
4,14,2,97490,97673,14,1,675,2015-03-14T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,PARAISO - B,R.MAEZTU -B,Cз PARAISO SSCC:EXT:FS:2,X,Chamartín,Q1766348,LIGA,44198490,447894438
4,14,3,97918,98762,2,5,510,2015-03-14T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,ALTAIR,GUAJES NATIVIDAD,IB PUENTE:EXT:FS:1,X,Chamartín,Q1766348,LIGA,44341100,447971032
4,14,4,97625,97818,3,2,1784,2015-03-14T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,ALEVIN-2,futsal,Q171401,ALEVIN,SPINOLA - B,SAN RAMON,Cз CARD.M.SPINOLA:EXT.FS,X,Chamartín,Q1766348,LIGA,44316543,448008240
7,1,1,97768,97531,4,1,586,2014-11-15T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,MV CHAMARTIN - B,A.C.BLANCA,Cз MARIA VIRGEN:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44187655,447877847
7,1,2,97493,97443,3,0,674,2014-11-15T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,PARAISO - A,CEU SANCHINARRO J,Cз PARAISO SSCC:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44198490,447894438
7,1,3,96955,97539,0,1,511,2014-11-15T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,ERO F.C.,C.D. EL VALLE,IB PADRE CLARET:EXT:FS:1/VERDE,M,Chamartín,Q1766348,LIGA,44378822,447808221
7,1,4,96613,97318,5,1,511,2014-11-15T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L'EQUIPE,L.S. ALFA,IB PADRE CLARET:EXT:FS:1/VERDE,M,Chamartín,Q1766348,LIGA,44378822,447808221
7,2,1,97318,96955,2,1,1945,2014-11-22T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,ERO F.C.,IB SANCHINARRO 1:,M,Chamartín,Q1766348,LIGA,44490004,448244004
7,2,3,97539,97768,3,4,988,2014-11-22T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,C.D. EL VALLE,MV CHAMARTIN - B,IB LA PIOVERA:FS,M,Chamartín,Q1766348,LIGA,44767800,447849600
7,2,4,97531,97493,3,0,988,2014-11-22T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,A.C.BLANCA,PARAISO - A,IB LA PIOVERA:FS,M,Chamartín,Q1766348,LIGA,44767800,447849600
7,3,1,96613,97493,4,1,674,2014-12-10T18:15:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L'EQUIPE,PARAISO - A,Cз PARAISO SSCC:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44198490,447894438
7,3,2,97539,97318,3,1,1671,2014-11-29T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,C.D. EL VALLE,L.S. ALFA,Cз C. EL VALLE:PB:FS,M,Chamartín,Q1766348,LIGA,44470314,448372985
7,3,3,97443,97531,5,9,988,2014-11-29T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,CEU SANCHINARRO J,A.C.BLANCA,IB LA PIOVERA:FS,M,Chamartín,Q1766348,LIGA,44767800,447849600
7,3,4,97768,96955,3,0,586,2014-11-29T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,MV CHAMARTIN - B,ERO F.C.,Cз MARIA VIRGEN:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44187655,447877847
7,4,1,97493,97539,1,2,674,2014-12-13T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,PARAISO - A,C.D. EL VALLE,Cз PARAISO SSCC:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44198490,447894438
7,4,2,97318,97768,0,4,991,2014-12-13T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,MV CHAMARTIN - B,Cз LICEO FRANCES:FS:1,M,Chamartín,Q1766348,LIGA,44552735,447893717
7,4,3,97531,96613,8,0,989,2014-12-13T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,A.C.BLANCA,L'EQUIPE,IB MACHU PICHU:FS:1,M,Chamartín,Q1766348,LIGA,44657921,447931546
7,4,4,96955,97443,8,7,568,2014-12-13T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,ERO F.C.,CEU SANCHINARRO J,IB PADRE CLARET:EXT:FS:2/AZUL,M,Chamartín,Q1766348,LIGA,44378822,447808221
7,5,1,97318,97531,0,5,989,2015-01-31T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,A.C.BLANCA,IB MACHU PICHU:FS:1,M,Chamartín,Q1766348,LIGA,44657921,447931546
7,5,2,97768,96613,2,1,586,2015-01-31T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,MV CHAMARTIN - B,L'EQUIPE,Cз MARIA VIRGEN:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44187655,447877847
7,5,3,96955,97493,1,5,508,2015-01-31T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,ERO F.C.,PARAISO - A,IB IBM:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44371444,447743532
7,6,2,97531,96955,6,0,989,2015-01-10T10:00:00Z,1,No presentado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,A.C.BLANCA,ERO F.C.,IB MACHU PICHU:FS:1,M,Chamartín,Q1766348,LIGA,44657921,447931546
7,6,3,97493,97318,3,2,506,2015-01-10T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,PARAISO - A,L.S. ALFA,IB MARCENADO:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44302100,447803000
7,6,4,96613,97539,6,3,506,2015-01-10T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L'EQUIPE,C.D. EL VALLE,IB MARCENADO:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44302100,447803000
7,7,1,96955,96613,1,2,506,2015-01-17T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,ERO F.C.,L'EQUIPE,IB MARCENADO:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44302100,447803000
7,7,2,97539,97531,0,7,1671,2015-01-17T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,C.D. EL VALLE,A.C.BLANCA,Cз C. EL VALLE:PB:FS,M,Chamartín,Q1766348,LIGA,44470314,448372985
7,7,3,97318,97443,4,5,993,2015-01-17T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,CEU SANCHINARRO J,Cз LICEO FRANCES:FS:3,M,Chamartín,Q1766348,LIGA,44552735,447893717
7,7,4,97768,97493,3,1,586,2015-01-17T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,MV CHAMARTIN - B,PARAISO - A,Cз MARIA VIRGEN:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44187655,447877847
7,8,1,97531,97768,4,2,990,2015-01-24T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,A.C.BLANCA,MV CHAMARTIN - B,IB MACHU PICHU:FS:2,M,Chamartín,Q1766348,LIGA,44657921,447931546
7,8,2,97443,97493,2,6,1055,2015-01-24T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,CEU SANCHINARRO J,PARAISO - A,CDM HORTALEZA:EXT:FS,M,Chamartín,Q1766348,LIGA,44478496,448130556
7,8,3,97539,96955,5,0,1671,2015-01-24T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,C.D. EL VALLE,ERO F.C.,Cз C. EL VALLE:PB:FS,M,Chamartín,Q1766348,LIGA,44470314,448372985
7,8,4,97318,96613,6,4,993,2015-01-24T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,L'EQUIPE,Cз LICEO FRANCES:FS:3,M,Chamartín,Q1766348,LIGA,44552735,447893717
7,9,1,96955,97318,8,4,511,2015-02-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,ERO F.C.,L.S. ALFA,IB PADRE CLARET:EXT:FS:1/VERDE,M,Chamartín,Q1766348,LIGA,44378822,447808221
7,9,2,96613,97443,3,3,511,2015-02-07T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L'EQUIPE,CEU SANCHINARRO J,IB PADRE CLARET:EXT:FS:1/VERDE,M,Chamartín,Q1766348,LIGA,44378822,447808221
7,9,3,97768,97539,3,1,586,2015-02-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,MV CHAMARTIN - B,C.D. EL VALLE,Cз MARIA VIRGEN:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44187655,447877847
7,9,4,97493,97531,2,6,674,2015-02-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,PARAISO - A,A.C.BLANCA,Cз PARAISO SSCC:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44198490,447894438
7,10,1,97493,96613,1,2,674,2015-02-14T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,PARAISO - A,L'EQUIPE,Cз PARAISO SSCC:EXT:FS:1,M,Chamartín,Q1766348,LIGA,44198490,447894438
7,10,2,97318,97539,1,1,991,2015-02-14T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,CADETE-1,futsal,Q171401,CADETE,L.S. ALFA,C.D. EL VALLE,Cз LICEO FRANCES:FS:1,M,Chamartín,Q1766348,LIGA,44552735,447893717
